date,ticker,open,high,low,close,adj_close,volume
2024-04-01,CHAR,42.7107,43.4405,42.4102,42.9254,42.9254,1906060
2024-04-02,CHAR,42.7853,43.5163,42.4843,43.0003,43.0003,1916206
2024-04-03,CHAR,42.8446,43.5766,42.5432,43.0599,43.0599,1924919
2024-04-04,CHAR,42.888,43.6208,42.5863,43.1035,43.1035,1932091
2024-04-05,CHAR,42.9152,43.6485,42.6133,43.1309,43.1309,1937635
2024-04-08,CHAR,42.9264,43.6598,42.6244,43.1421,43.1421,1941481
2024-04-09,CHAR,42.9218,43.6552,42.6199,43.1375,43.1375,1943582
2024-04-10,CHAR,42.9023,43.6353,42.6005,43.1179,43.1179,1943912
2024-04-11,CHAR,42.8689,43.6013,42.5673,43.0843,43.0843,1942467
2024-04-12,CHAR,42.8226,43.5543,42.5214,43.0378,43.0378,1939265
2024-04-15,CHAR,42.7652,43.4959,42.4643,42.9801,42.9801,1934346
2024-04-16,CHAR,42.6981,43.4277,42.3978,42.9127,42.9127,1927770
2024-04-17,CHAR,42.6233,43.3516,42.3235,42.8375,42.8375,1919618
2024-04-18,CHAR,42.5426,43.2695,42.2433,42.7564,42.7564,1909991
2024-04-19,CHAR,42.458,43.1834,42.1593,42.6713,42.6713,1899007
2024-04-22,CHAR,42.3714,43.0953,42.0733,42.5843,42.5843,1886802
2024-04-23,CHAR,42.2847,43.0071,41.9872,42.4972,42.4972,1873527
2024-04-24,CHAR,42.1998,42.9208,41.9029,42.4119,42.4119,1859345
2024-04-25,CHAR,42.1184,42.8381,41.8221,42.3301,42.3301,1844431
2024-04-26,CHAR,42.0422,42.7605,41.7464,42.2534,42.2534,1828968
2024-04-29,CHAR,41.9724,42.6895,41.6771,42.1833,42.1833,1813149
2024-04-30,CHAR,41.9103,42.6264,41.6155,42.1209,42.1209,1797168
2024-05-01,CHAR,41.8569,42.572,41.5624,42.0672,42.0672,1781221
2024-05-02,CHAR,41.8128,42.5272,41.5186,42.0229,42.0229,1765506
2024-05-03,CHAR,41.7785,42.4923,41.4846,41.9885,41.9885,1750217
2024-05-06,CHAR,41.7543,42.4677,41.4606,41.9641,41.9641,1735541
2024-05-07,CHAR,41.7401,42.4533,41.4465,41.9499,41.9499,1721660
2024-05-08,CHAR,41.7357,42.4487,41.442,41.9454,41.9454,1708746
2024-05-09,CHAR,41.7404,42.4535,41.4467,41.9501,41.9501,1696957
2024-05-10,CHAR,41.7535,42.4669,41.4598,41.9633,41.9633,1686439
2024-05-13,CHAR,41.7741,42.4878,41.4802,41.984,41.984,1677321
2024-05-14,CHAR,41.801,42.5152,41.5069,42.0111,42.0111,1669716
2024-05-15,CHAR,41.8329,42.5476,41.5386,42.0431,42.0431,1663719
2024-05-16,CHAR,41.8683,42.5836,41.5738,42.0787,42.0787,1659401
2024-05-17,CHAR,41.9057,42.6217,41.6109,42.1163,42.1163,1656818
2024-05-20,CHAR,41.9436,42.6602,41.6485,42.1543,42.1543,1656001
2024-05-21,CHAR,41.9802,42.6974,41.6848,42.1911,42.1911,1656960
2024-05-22,CHAR,42.014,42.7318,41.7184,42.2251,42.2251,1659682
2024-05-23,CHAR,42.0435,42.7618,41.7477,42.2547,42.2547,1664136
2024-05-24,CHAR,42.0671,42.7859,41.7712,42.2785,42.2785,1670264
2024-05-27,CHAR,42.0837,42.8027,41.7877,42.2952,42.2952,1677993
2024-05-28,CHAR,42.0921,42.8112,41.7959,42.3036,42.3036,1687227
2024-05-29,CHAR,42.0912,42.8104,41.7951,42.3027,42.3027,1697851
2024-05-30,CHAR,42.0805,42.7995,41.7845,42.292,42.292,1709736
2024-05-31,CHAR,42.0594,42.778,41.7635,42.2708,42.2708,1722733
2024-06-03,CHAR,42.0278,42.7459,41.7321,42.239,42.239,1736683
2024-06-04,CHAR,41.9857,42.703,41.6903,42.1967,42.1967,1751415
2024-06-05,CHAR,41.9335,42.6499,41.6384,42.1442,42.1442,1766745
2024-06-06,CHAR,41.8717,42.5871,41.5771,42.0821,42.0821,1782486
2024-06-07,CHAR,41.8013,42.5155,41.5073,42.0114,42.0114,1798442
2024-06-10,CHAR,41.7235,42.4363,41.4299,41.9331,41.9331,1814418
2024-06-11,CHAR,41.6394,42.3509,41.3465,41.8487,41.8487,1830216
2024-06-12,CHAR,41.5507,42.2607,41.2584,41.7595,41.7595,1845641
2024-06-13,CHAR,41.4591,42.1674,41.1674,41.6674,41.6674,1860504
2024-06-14,CHAR,41.3663,42.0731,41.0753,41.5742,41.5742,1874620
2024-06-17,CHAR,41.2742,41.9794,40.9839,41.4816,41.4816,1887816
2024-06-18,CHAR,41.1848,41.8885,40.8951,41.3918,41.3918,1899929
2024-06-19,CHAR,41.1,41.8022,40.8108,41.3065,41.3065,1910809
2024-06-20,CHAR,41.0216,41.7224,40.733,41.2277,41.2277,1920323
2024-06-21,CHAR,40.9514,41.6511,40.6633,41.1572,41.1572,1928353
2024-06-24,CHAR,40.8912,41.5899,40.6036,41.0967,41.0967,1934800
2024-06-25,CHAR,40.8425,41.5403,40.5552,41.0478,41.0478,1939584
2024-06-26,CHAR,40.8067,41.5039,40.5196,41.0117,41.0117,1942647
2024-06-27,CHAR,40.7848,41.4816,40.4979,40.9897,40.9897,1943951
2024-06-28,CHAR,40.7779,41.4746,40.491,40.9828,40.9828,1943479
2024-07-01,CHAR,40.7865,41.4833,40.4996,40.9915,40.9915,1941238
2024-07-02,CHAR,40.8111,41.5084,40.524,41.0162,41.0162,1937255
2024-07-03,CHAR,40.8519,41.5499,40.5645,41.0572,41.0572,1931579
2024-07-04,CHAR,40.9086,41.6075,40.6208,41.1142,41.1142,1924280
2024-07-05,CHAR,40.9808,41.681,40.6925,41.1868,41.1868,1915449
2024-07-08,CHAR,41.0678,41.7695,40.7789,41.2742,41.2742,1905194
2024-07-09,CHAR,41.1685,41.8719,40.8789,41.3754,41.3754,1893641
2024-07-10,CHAR,41.2817,41.987,40.9912,41.4891,41.4891,1880933
2024-07-11,CHAR,41.4057,42.1131,41.1144,41.6138,41.6138,1867228
2024-07-12,CHAR,41.5388,42.2485,41.2466,41.7476,41.7476,1852693
2024-07-15,CHAR,41.679,42.3911,41.3858,41.8885,41.8885,1837509
2024-01-02,DELT,87.7791,89.2788,87.1615,88.2202,88.2202,900000
2024-01-03,DELT,88.0252,89.5291,87.4059,88.4675,88.4675,907983
2024-01-04,DELT,88.2969,89.8055,87.6757,88.7406,88.7406,915868
2024-01-05,DELT,88.5923,90.1059,87.969,89.0375,89.0375,923558
2024-01-08,DELT,88.9088,90.4278,88.2833,89.3556,89.3556,930956
2024-01-09,DELT,89.2433,90.7681,88.6155,89.6918,89.6918,937973
2024-01-10,DELT,89.5924,91.1232,88.9621,90.0426,90.0426,944522
2024-01-11,DELT,89.9521,91.4889,89.3192,90.4041,90.4041,950522
2024-01-12,DELT,90.3179,91.861,89.6825,90.7718,90.7718,955898
2024-01-15,DELT,90.6853,92.2347,90.0473,91.141,91.141,960585
2024-01-16,DELT,91.0494,92.6051,90.4089,91.507,91.507,964525
2024-01-17,DELT,91.4053,92.967,90.7623,91.8646,91.8646,967669
2024-01-18,DELT,91.7479,93.3155,91.1025,92.209,92.209,969979
2024-01-19,DELT,92.0724,93.6455,91.4246,92.535,92.535,971426
2024-01-22,DELT,92.3739,93.9521,91.724,92.8381,92.8381,971991
2024-01-23,DELT,92.6481,94.231,91.9963,93.1137,93.1137,971669
2024-01-24,DELT,92.8909,94.478,92.2374,93.3577,93.3577,970463
2024-01-25,DELT,93.0987,94.6894,92.4438,93.5666,93.5666,968388
2024-01-26,DELT,93.2686,94.8622,92.6125,93.7373,93.7373,965469
2024-01-29,DELT,93.3983,94.9941,92.7413,93.8677,93.8677,961743
2024-01-30,DELT,93.4862,95.0835,92.8285,93.956,93.956,957255
2024-01-31,DELT,93.5315,95.1295,92.8735,94.0015,94.0015,952062
2024-02-01,DELT,93.5342,95.1322,92.8761,94.0042,94.0042,946226
2024-02-02,DELT,93.495,95.0924,92.8372,93.9648,93.9648,939820
2024-02-05,DELT,93.4156,95.0117,92.7584,93.885,93.885,932923
2024-02-06,DELT,93.2984,94.8925,92.6421,93.7673,93.7673,925620
2024-02-07,DELT,93.1466,94.738,92.4913,93.6146,93.6146,918001
2024-02-08,DELT,92.9638,94.5521,92.3098,93.4309,93.4309,910160
2024-02-09,DELT,92.7545,94.3392,92.1019,93.2206,93.2206,902194
2024-02-12,DELT,92.5235,94.1043,91.8725,92.9884,92.9884,894200
2024-02-13,DELT,92.2761,93.8526,91.6269,92.7398,92.7398,886279
2024-02-14,DELT,92.0178,93.59,91.3704,92.4802,92.4802,878526
2024-02-15,DELT,91.7544,93.3221,91.1089,92.2155,92.2155,871038
2024-02-16,DELT,91.4917,93.0549,90.848,91.9515,91.9515,863908
2024-02-19,DELT,91.2354,92.7942,90.5936,91.6939,91.6939,857222
2024-02-20,DELT,90.9912,92.5459,90.3511,91.4485,91.4485,851064
2024-02-21,DELT,90.7645,92.3152,90.1259,91.2206,91.2206,845510
2024-02-22,DELT,90.5602,92.1075,89.9231,91.0153,91.0153,840627
2024-02-23,DELT,90.3832,91.9274,89.7473,90.8373,90.8373,836477
2024-02-26,DELT,90.2374,91.7792,89.6026,90.6909,90.6909,833110
2024-02-27,DELT,90.1267,91.6665,89.4926,90.5796,90.5796,830569
2024-02-28,DELT,90.054,91.5926,89.4205,90.5065,90.5065,828883
2024-02-29,DELT,90.0218,91.5599,89.3885,90.4742,90.4742,828075
2024-03-01,DELT,90.0319,91.5701,89.3985,90.4843,90.4843,828153
2024-03-04,DELT,90.0853,91.6245,89.4516,90.538,90.538,829118
2024-03-05,DELT,90.1826,91.7234,89.5481,90.6358,90.6358,830957
2024-03-06,DELT,90.3234,91.8666,89.688,90.7773,90.7773,833647
2024-03-07,DELT,90.5068,92.0532,89.8701,90.9616,90.9616,837156
2024-03-08,DELT,90.7313,92.2814,90.0929,91.1872,91.1872,841440
2024-03-11,DELT,90.9945,92.5491,90.3543,91.4517,91.4517,846446
2024-03-12,DELT,91.2936,92.8534,90.6513,91.7523,91.7523,852112
2024-03-13,DELT,91.6252,93.1907,90.9806,92.0856,92.0856,858369
2024-03-14,DELT,91.9854,93.557,91.3383,92.4477,92.4477,865140
2024-03-15,DELT,92.3699,93.9481,91.72,92.834,92.834,872340
2024-03-18,DELT,92.7738,94.3589,92.1211,93.24,93.24,879882
2024-03-19,DELT,93.1921,94.7844,92.5365,93.6604,93.6604,887671
2024-03-20,DELT,93.6196,95.2192,92.961,94.0901,94.0901,895613
2024-03-21,DELT,94.0509,95.6578,93.3892,94.5235,94.5235,903609
2024-03-22,DELT,94.4805,96.0947,93.8158,94.9552,94.9552,911560
2024-03-25,DELT,94.903,96.5245,94.2354,95.3799,95.3799,919369
2024-03-26,DELT,95.3134,96.9419,94.6429,95.7924,95.7924,926938
2024-03-27,DELT,95.7068,97.342,95.0335,96.1877,96.1877,934176
2024-03-28,DELT,96.0785,97.7201,95.4026,96.5614,96.5614,940992
2024-03-29,DELT,96.4247,98.0721,95.7463,96.9092,96.9092,947303
2024-04-01,DELT,96.7417,98.3946,96.0611,97.2278,97.2278,953030
2024-04-02,DELT,97.0268,98.6845,96.3442,97.5143,97.5143,958103
2024-04-03,DELT,97.2776,98.9397,96.5933,97.7665,97.7665,962459
2024-04-04,DELT,97.4929,99.1586,96.807,97.9828,97.9828,966045
2024-04-05,DELT,97.6718,99.3405,96.9846,98.1626,98.1626,968817
2024-04-08,DELT,97.8144,99.4856,97.1262,98.3059,98.3059,970740
2024-04-09,DELT,97.9214,99.5945,97.2325,98.4135,98.4135,971791
2024-04-10,DELT,97.9944,99.6687,97.305,98.4869,98.4869,971956
2024-04-11,DELT,98.0355,99.7105,97.3458,98.5282,98.5282,971233
2024-04-12,DELT,98.0475,99.7227,97.3577,98.5402,98.5402,969632
2024-04-15,DELT,98.0336,99.7086,97.3439,98.5262,98.5262,967173
2024-04-16,DELT,97.9976,99.6719,97.3081,98.49,98.49,963885
2024-04-17,DELT,97.9434,99.6168,97.2544,98.4356,98.4356,959809
2024-04-18,DELT,97.8755,99.5477,97.1869,98.3673,98.3673,954995
2024-04-19,DELT,97.7982,99.4691,97.1102,98.2897,98.2897,949503
2024-04-22,DELT,97.716,99.3856,97.0286,98.2071,98.2071,943401
2024-04-23,DELT,97.6334,99.3015,96.9466,98.1241,98.1241,936763
2024-04-24,DELT,97.5546,99.2214,96.8683,98.0448,98.0448,929672
2024-04-25,DELT,97.4836,99.1492,96.7978,97.9735,97.9735,922215
2024-04-26,DELT,97.4241,99.0886,96.7387,97.9136,97.9136,914484
2024-04-29,DELT,97.3793,99.0431,96.6942,97.8686,97.8686,906574
2024-04-30,DELT,97.3521,99.0154,96.6672,97.8413,97.8413,898584
2024-05-01,DELT,97.3447,99.0079,96.6599,97.8339,97.8339,890610
2024-05-02,DELT,97.359,99.0224,96.6741,97.8482,97.8482,882753
2024-05-03,DELT,97.3961,99.0601,96.7109,97.8855,97.8855,875108
2024-05-06,DELT,97.4565,99.1216,96.7709,97.9463,97.9463,867770
2024-05-07,DELT,97.5404,99.2069,96.8542,98.0305,98.0305,860830
2024-05-08,DELT,97.647,99.3153,96.96,98.1377,98.1377,854373
2024-05-09,DELT,97.7752,99.4457,97.0873,98.2665,98.2665,848478
2024-05-10,DELT,97.9233,99.5964,97.2344,98.4154,98.4154,843219
2024-05-13,DELT,98.0891,99.765,97.399,98.582,98.582,838660
2024-05-14,DELT,98.27,99.949,97.5786,98.7638,98.7638,834858
2024-05-15,DELT,98.4628,100.1451,97.7701,98.9576,98.9576,831859
2024-05-16,DELT,98.6644,100.3501,97.9702,99.1602,99.1602,829700
2024-05-17,DELT,98.8709,100.5602,98.1754,99.3678,99.3678,828409
2024-05-20,DELT,99.0788,100.7717,98.3818,99.5767,99.5767,828000
2024-05-21,DELT,99.2843,100.9806,98.5858,99.7832,99.7832,828480
2024-05-22,DELT,99.4834,101.1831,98.7835,99.9833,99.9833,829841
2024-05-23,DELT,99.6725,101.3755,98.9713,100.1734,100.1734,832068
2024-05-24,DELT,99.8483,101.5542,99.1458,100.35,100.35,835132
2024-05-27,DELT,100.0074,101.7161,99.3039,100.51,100.51,838996
2024-05-28,DELT,100.1473,101.8583,99.4427,100.6505,100.6505,843613
2024-05-29,DELT,100.2655,101.9785,99.5601,100.7693,100.7693,848925
2024-05-30,DELT,100.3602,102.0749,99.6542,100.8646,100.8646,854868
2024-05-31,DELT,100.4304,102.1463,99.7239,100.9351,100.9351,861366
2024-06-03,DELT,100.4754,102.1921,99.7685,100.9803,100.9803,868341
2024-06-04,DELT,100.4953,102.2123,99.7883,101.0003,101.0003,875707
2024-06-05,DELT,100.4909,102.2078,99.7839,100.9958,100.9958,883372
2024-06-06,DELT,100.4635,102.18,99.7567,100.9683,100.9683,891243
2024-06-07,DELT,100.4152,102.1309,99.7088,100.9198,100.9198,899221
2024-06-10,DELT,100.3486,102.0631,99.6427,100.8529,100.8529,907209
2024-06-11,DELT,100.2669,101.98,99.5615,100.7708,100.7708,915108
2024-06-12,DELT,100.1737,101.8852,99.469,100.6771,100.6771,922820
2024-06-13,DELT,100.073,101.7828,99.3689,100.5758,100.5758,930252
2024-06-14,DELT,99.9691,101.6771,99.2658,100.4714,100.4714,937310
2024-06-17,DELT,99.8665,101.5728,99.1639,100.3684,100.3684,943908
2024-06-18,DELT,99.77,101.4746,99.0681,100.2714,100.2714,949964
2024-06-19,DELT,99.6842,101.3873,98.9829,100.1851,100.1851,955404
2024-06-20,DELT,99.6137,101.3156,98.9129,100.1142,100.1142,960161
2024-06-21,DELT,99.5629,101.2639,98.8624,100.0632,100.0632,964176
2024-06-24,DELT,99.536,101.2366,98.8357,100.0362,100.0362,967400
2024-06-25,DELT,99.5369,101.2375,98.8366,100.0371,100.0371,969792
2024-06-26,DELT,99.5689,101.2701,98.8684,100.0693,100.0693,971323
2024-06-27,DELT,99.635,101.3374,98.9341,100.1357,100.1357,971975
2024-06-28,DELT,99.7376,101.4417,99.036,100.2388,100.2388,971739
2024-07-01,DELT,99.8785,101.5849,99.1758,100.3804,100.3804,970619
2024-07-02,DELT,100.0587,101.7682,99.3547,100.5615,100.5615,968627
2024-07-03,DELT,100.2786,101.992,99.5732,100.7826,100.7826,965789
2024-07-04,DELT,100.5382,102.2559,99.8309,101.0434,101.0434,962140
2024-07-05,DELT,100.8363,102.5592,100.1269,101.343,101.343,957724
2024-07-08,DELT,101.1713,102.8999,100.4596,101.6797,101.6797,952597
2024-07-09,DELT,101.5409,103.2757,100.8265,102.0511,102.0511,946820
2024-07-10,DELT,101.9418,103.6835,101.2246,102.4541,102.4541,940466
2024-07-11,DELT,102.3705,104.1195,101.6503,102.8849,102.8849,933614
2024-07-12,DELT,102.8224,104.5792,102.0991,103.3391,103.3391,926346
2024-07-15,DELT,103.2928,105.0576,102.5662,103.8119,103.8119,918754
2024-01-02,ECHO,119.6032,121.6467,118.7618,120.2042,120.2042,2500000
2024-01-03,ECHO,119.8428,121.8904,118.9997,120.4451,120.4451,2522176
2024-01-04,ECHO,120.1169,122.1692,119.2719,120.7205,120.7205,2544079
2024-01-05,ECHO,120.4227,122.4801,119.5755,121.0278,121.0278,2565438
2024-01-08,ECHO,120.7565,122.8197,119.907,121.3634,121.3634,2585991
2024-01-09,ECHO,121.1143,123.1836,120.2623,121.723,121.723,2605483
2024-01-10,ECHO,121.4912,123.5669,120.6365,122.1017,122.1017,2623673
2024-01-11,ECHO,121.8817,123.9641,121.0242,122.4942,122.4942,2640339
2024-01-12,ECHO,122.2799,124.3691,121.4196,122.8944,122.8944,2655274
2024-01-15,ECHO,122.6795,124.7755,121.8164,123.296,123.296,2668294
2024-01-16,ECHO,123.0739,125.1767,122.2081,123.6924,123.6924,2679238
2024-01-17,ECHO,123.4565,125.5658,122.588,124.0769,124.0769,2687972
2024-01-18,ECHO,123.8205,125.936,122.9494,124.4427,124.4427,2694387
2024-01-19,ECHO,124.1593,126.2806,123.2858,124.7832,124.7832,2698405
2024-01-22,ECHO,124.4666,126.5932,123.591,125.0921,125.0921,2699976
2024-01-23,ECHO,124.7365,126.8676,123.8589,125.3633,125.3633,2699081
2024-01-24,ECHO,124.9636,127.0986,124.0844,125.5915,125.5915,2695731
2024-01-25,ECHO,125.1432,127.2813,124.2628,125.7721,125.7721,2689966
2024-01-26,ECHO,125.2715,127.4118,124.3902,125.901,125.901,2681859
2024-01-29,ECHO,125.3455,127.4871,124.4636,125.9753,125.9753,2671509
2024-01-30,ECHO,125.3631,127.505,124.4812,125.9931,125.9931,2659044
2024-01-31,ECHO,125.3236,127.4648,124.4419,125.9533,125.9533,2644617
2024-02-01,ECHO,125.2269,127.3664,124.3459,125.8561,125.8561,2628406
2024-02-02,ECHO,125.0742,127.2112,124.1943,125.7028,125.7028,2610612
2024-02-05,ECHO,124.868,127.0014,123.9895,125.4955,125.4955,2591454
2024-02-06,ECHO,124.6115,126.7405,123.7348,125.2377,125.2377,2571168
2024-02-07,ECHO,124.3089,126.4328,123.4344,124.9336,124.9336,2550004
2024-02-08,ECHO,123.9656,126.0836,123.0934,124.5885,124.5885,2528224
2024-02-09,ECHO,123.5873,125.6988,122.7178,124.2083,124.2083,2506095
2024-02-12,ECHO,123.1806,125.2852,122.314,123.7996,123.7996,2483891
2024-02-13,ECHO,122.7527,124.85,121.8891,123.3695,123.3695,2461886
2024-02-14,ECHO,122.3109,124.4007,121.4504,122.9256,122.9256,2440351
2024-02-15,ECHO,121.863,123.9451,121.0057,122.4754,122.4754,2419551
2024-02-16,ECHO,121.4166,123.491,120.5624,122.0267,122.0267,2399744
2024-02-19,ECHO,120.9794,123.0463,120.1282,121.5873,121.5873,2381173
2024-02-20,ECHO,120.5588,122.6186,119.7106,121.1646,121.1646,2364068
2024-02-21,ECHO,120.1619,122.2149,119.3165,120.7657,120.7657,2348639
2024-02-22,ECHO,119.7954,121.8421,118.9526,120.3973,120.3973,2335077
2024-02-23,ECHO,119.4653,121.5064,118.6248,120.0656,120.0656,2323549
2024-02-26,ECHO,119.1771,121.2133,118.3386,119.776,119.776,2314197
2024-02-27,ECHO,118.9355,120.9675,118.0987,119.5331,119.5331,2307136
2024-02-28,ECHO,118.7444,120.7732,117.909,119.3411,119.3411,2302454
2024-02-29,ECHO,118.6069,120.6334,117.7725,119.203,119.203,2300209
2024-03-01,ECHO,118.5253,120.5504,117.6915,119.1209,119.1209,2300427
2024-03-04,ECHO,118.5009,120.5255,117.6672,119.0964,119.0964,2303107
2024-03-05,ECHO,118.534,120.5592,117.7001,119.1297,119.1297,2308215
2024-03-06,ECHO,118.6243,120.651,117.7897,119.2204,119.2204,2315688
2024-03-07,ECHO,118.7703,120.7995,117.9347,119.3671,119.3671,2325434
2024-03-08,ECHO,118.9698,121.0024,118.1328,119.5676,119.5676,2337334
2024-03-11,ECHO,119.2197,121.2566,118.381,119.8188,119.8188,2351239
2024-03-12,ECHO,119.5162,121.5582,118.6754,120.1168,120.1168,2366979
2024-03-13,ECHO,119.8548,121.9026,119.0116,120.4571,120.4571,2384360
2024-03-14,ECHO,120.2301,122.2843,119.3843,120.8343,120.8343,2403167
2024-03-15,ECHO,120.6364,122.6975,119.7877,121.2426,121.2426,2423168
2024-03-18,ECHO,121.0674,123.1359,120.2157,121.6758,121.6758,2444116
2024-03-19,ECHO,121.5165,123.5927,120.6616,122.1271,122.1271,2465754
2024-03-20,ECHO,121.9767,124.0607,121.1186,122.5897,122.5897,2487814
2024-03-21,ECHO,122.441,124.533,121.5796,123.0563,123.0563,2510025
2024-03-22,ECHO,122.9023,125.0022,122.0377,123.5199,123.5199,2532112
2024-03-25,ECHO,123.3537,125.4612,122.4859,123.9736,123.9736,2553803
2024-03-26,ECHO,123.7884,125.9034,122.9176,124.4105,124.4105,2574830
2024-03-27,ECHO,124.2003,126.3223,123.3265,124.8244,124.8244,2594934
2024-03-28,ECHO,124.5833,126.7119,123.7069,125.2094,125.2094,2613868
2024-03-29,ECHO,124.9325,127.067,124.0536,125.5603,125.5603,2631397
2024-04-01,ECHO,125.2433,127.3831,124.3622,125.8727,125.8727,2647305
2024-04-02,ECHO,125.5121,127.6566,124.6291,126.1429,126.1429,2661397
2024-04-03,ECHO,125.7363,127.8845,124.8517,126.3681,126.3681,2673499
2024-04-04,ECHO,125.9139,128.0652,125.0281,126.5466,126.5466,2683461
2024-04-05,ECHO,126.0442,128.1977,125.1575,126.6776,126.6776,2691160
2024-04-08,ECHO,126.1274,128.2823,125.2401,126.7612,126.7612,2696501
2024-04-09,ECHO,126.1645,128.3201,125.2769,126.7985,126.7985,2699419
2024-04-10,ECHO,126.1577,128.3131,125.2701,126.7916,126.7916,2699878
2024-04-11,ECHO,126.1097,128.2643,125.2225,126.7434,126.7434,2697871
2024-04-12,ECHO,126.0242,128.1773,125.1376,126.6575,126.6575,2693424
2024-04-15,ECHO,125.9055,128.0566,125.0197,126.5382,126.5382,2686592
2024-04-16,ECHO,125.7585,127.9071,124.8737,126.3904,126.3904,2677458
2024-04-17,ECHO,125.5884,127.7341,124.7048,126.2195,126.2195,2666136
2024-04-18,ECHO,125.4008,127.5433,124.5186,126.031,126.031,2652765
2024-04-19,ECHO,125.2015,127.3406,124.3206,125.8306,125.8306,2637510
2024-04-22,ECHO,124.9961,127.1317,124.1168,125.6242,125.6242,2620559
2024-04-23,ECHO,124.7905,126.9226,123.9125,125.4175,125.4175,2602121
2024-04-24,ECHO,124.5899,126.7186,123.7134,125.216,125.216,2582423
2024-04-25,ECHO,124.3995,126.5249,123.5243,125.0246,125.0246,2561709
2024-04-26,ECHO,124.224,126.3464,123.3501,124.8483,124.8483,2540234
2024-04-29,ECHO,124.0675,126.1873,123.1947,124.691,124.691,2518263
2024-04-30,ECHO,123.9336,126.0511,123.0617,124.5564,124.5564,2496066
2024-05-01,ECHO,123.8251,125.9407,122.954,124.4473,124.4473,2473918
2024-05-02,ECHO,123.7442,125.8584,122.8736,124.366,124.366,2452092
2024-05-03,ECHO,123.6923,125.8057,122.8221,124.3139,124.3139,2430857
2024-05-06,ECHO,123.6702,125.7831,122.8001,124.2916,124.2916,2410474
2024-05-07,ECHO,123.6776,125.7907,122.8075,124.2991,124.2991,2391195
2024-05-08,ECHO,123.7139,125.8276,122.8435,124.3355,124.3355,2373259
2024-05-09,ECHO,123.7773,125.8921,122.9065,124.3993,124.3993,2356885
2024-05-10,ECHO,123.8658,125.9821,122.9944,124.4882,124.4882,2342276
2024-05-13,ECHO,123.9764,126.0946,123.1043,124.5994,124.5994,2329613
2024-05-14,ECHO,124.1059,126.2263,123.2327,124.7295,124.7295,2319051
2024-05-15,ECHO,124.2501,126.373,123.376,124.8745,124.8745,2310720
2024-05-16,ECHO,124.405,126.5306,123.5298,125.0302,125.0302,2304724
2024-05-17,ECHO,124.566,126.6943,123.6897,125.192,125.192,2301137
2024-05-20,ECHO,124.7283,126.8593,123.8508,125.3551,125.3551,2300001
2024-05-21,ECHO,124.8871,127.0208,124.0085,125.5146,125.5146,2301333
2024-05-22,ECHO,125.0376,127.1739,124.158,125.666,125.666,2305114
2024-05-23,ECHO,125.1753,127.314,124.2947,125.8044,125.8044,2311300
2024-05-24,ECHO,125.2959,127.4366,124.4144,125.9255,125.9255,2319812
2024-05-27,ECHO,125.3954,127.5378,124.5132,126.0255,126.0255,2330546
2024-05-28,ECHO,125.4704,127.6141,124.5877,126.1009,126.1009,2343371
2024-05-29,ECHO,125.5181,127.6627,124.6351,126.1489,126.1489,2358127
2024-05-30,ECHO,125.5364,127.6812,124.6532,126.1672,126.1672,2374633
2024-05-31,ECHO,125.5237,127.6683,124.6406,126.1545,126.1545,2392685
2024-06-03,ECHO,125.4795,127.6234,124.5967,126.1101,126.1101,2412060
2024-06-04,ECHO,125.404,127.5466,124.5217,126.0342,126.0342,2432520
2024-06-05,ECHO,125.2981,127.4389,124.4166,125.9278,125.9278,2453813
2024-06-06,ECHO,125.1638,127.3022,124.2832,125.7927,125.7927,2475675
2024-06-07,ECHO,125.0035,127.1392,124.1241,125.6316,125.6316,2497837
2024-06-10,ECHO,124.8206,126.9532,123.9425,125.4478,125.4478,2520025
2024-06-11,ECHO,124.6191,126.7483,123.7424,125.2453,125.2453,2541967
2024-06-12,ECHO,124.4035,126.529,123.5283,125.0287,125.0287,2563391
2024-06-13,ECHO,124.1789,126.3006,123.3053,124.8029,124.8029,2584033
2024-06-14,ECHO,123.9506,126.0684,123.0786,124.5735,124.5735,2603639
2024-06-17,ECHO,123.7243,125.8382,122.8539,124.3461,124.3461,2621966
2024-06-18,ECHO,123.5058,125.6159,122.6369,124.1264,124.1264,2638790
2024-06-19,ECHO,123.3007,125.4074,122.4333,123.9203,123.9203,2653902
2024-06-20,ECHO,123.1149,125.2183,122.2487,123.7335,123.7335,2667115
2024-06-21,ECHO,122.9536,125.0543,122.0886,123.5715,123.5715,2678268
2024-06-24,ECHO,122.8221,124.9205,121.958,123.4393,123.4393,2687222
2024-06-25,ECHO,122.7249,124.8217,121.8615,123.3416,123.3416,2693867
2024-06-26,ECHO,122.6662,124.762,121.8032,123.2826,123.2826,2698121
2024-06-27,ECHO,122.6496,124.7451,121.7867,123.2659,123.2659,2699932
2024-06-28,ECHO,122.6777,124.7737,121.8147,123.2942,123.2942,2699276
2024-07-01,ECHO,122.7528,124.8501,121.8892,123.3696,123.3696,2696164
2024-07-02,ECHO,122.876,124.9754,122.0116,123.4935,123.4935,2690632
2024-07-03,ECHO,123.0479,125.1502,122.1822,123.6662,123.6662,2682748
2024-07-04,ECHO,123.2679,125.374,122.4007,123.8874,123.8874,2672611
2024-07-05,ECHO,123.5349,125.6455,122.6658,124.1556,124.1556,2660346
2024-07-08,ECHO,123.8465,125.9624,122.9752,124.4688,124.4688,2646102
